week_start_date,product_id,store_id,region,units_sold,revenue,promotion_flag,promotion_type,discount_pct
2024-03-11,BEV-006,STR-040,West,48,100.17,True,Bundle,0.26
2024-03-11,BEV-007,STR-001,South,44,216.92,False,,0.0
2024-03-11,BEV-007,STR-002,South,33,162.69,False,,0.0
2024-03-11,BEV-007,STR-003,West,80,291.86,True,Bundle,0.26
2024-03-11,BEV-007,STR-004,North,102,377.14,True,Bundle,0.25
2024-03-11,BEV-007,STR-005,West,76,374.68,False,,0.0
2024-03-11,BEV-007,STR-006,North,40,197.2,False,,0.0
2024-03-11,BEV-007,STR-007,East,88,433.84,False,,0.0
2024-03-11,BEV-007,STR-008,South,53,261.29,False,,0.0
2024-03-11,BEV-007,STR-009,North,22,108.46,False,,0.0
2024-03-11,BEV-007,STR-010,West,102,502.86,False,,0.0
2024-03-11,BEV-007,STR-011,South,43,211.99,False,,0.0
2024-03-11,BEV-007,STR-012,East,54,266.22,False,,0.0
2024-03-11,BEV-007,STR-013,East,130,551.17,True,BOGO,0.14
2024-03-11,BEV-007,STR-014,East,110,542.3,False,,0.0
2024-03-11,BEV-007,STR-015,East,109,537.37,False,,0.0
2024-03-11,BEV-007,STR-016,North,108,532.44,False,,0.0
2024-03-11,BEV-007,STR-017,East,95,468.35,False,,0.0
2024-03-11,BEV-007,STR-018,South,94,361.47,True,BOGO,0.22
2024-03-11,BEV-007,STR-019,East,84,414.12,False,,0.0
2024-03-11,BEV-007,STR-020,East,45,221.85,False,,0.0
2024-03-11,BEV-007,STR-021,South,84,364.43,True,Bundle,0.12
2024-03-11,BEV-007,STR-022,West,39,192.27,False,,0.0
2024-03-11,BEV-007,STR-023,East,117,449.91,True,Bundle,0.22
2024-03-11,BEV-007,STR-024,West,49,241.57,False,,0.0
2024-03-11,BEV-007,STR-025,North,75,369.75,False,,0.0
2024-03-11,BEV-007,STR-026,North,40,177.48,True,Display Feature,0.1
2024-03-11,BEV-007,STR-027,West,108,532.44,False,,0.0
2024-03-11,BEV-007,STR-028,North,28,128.38,True,Display Feature,0.07
2024-03-11,BEV-007,STR-029,East,37,153.22,True,BOGO,0.16
2024-03-11,BEV-007,STR-030,East,55,230.48,True,Price Cut,0.15
2024-03-11,BEV-007,STR-031,North,118,581.74,False,,0.0
2024-03-11,BEV-007,STR-032,North,97,478.21,False,,0.0
2024-03-11,BEV-007,STR-033,East,132,481.56,True,Price Cut,0.26
2024-03-11,BEV-007,STR-034,East,93,458.49,False,,0.0
2024-03-11,BEV-007,STR-035,West,133,616.35,True,Display Feature,0.06
2024-03-11,BEV-007,STR-036,South,97,478.21,False,,0.0
2024-03-11,BEV-007,STR-037,South,97,478.21,False,,0.0
2024-03-11,BEV-007,STR-038,North,81,307.48,True,Price Cut,0.23
2024-03-11,BEV-007,STR-039,West,24,118.32,False,,0.0
2024-03-11,BEV-007,STR-040,West,65,320.45,False,,0.0
2024-03-11,BEV-008,STR-001,South,85,316.2,False,,0.0
2024-03-11,BEV-008,STR-002,South,119,314.3,True,Bundle,0.29
2024-03-11,BEV-008,STR-003,West,64,238.08,False,,0.0
2024-03-11,BEV-008,STR-004,North,136,354.14,True,BOGO,0.3
2024-03-11,BEV-008,STR-005,West,60,223.2,False,,0.0
2024-03-11,BEV-008,STR-006,North,74,275.28,False,,0.0
2024-03-11,BEV-008,STR-007,East,112,416.64,False,,0.0
2024-03-11,BEV-008,STR-008,South,73,271.56,False,,0.0
2024-03-11,BEV-008,STR-009,North,73,271.56,False,,0.0
2024-03-11,BEV-008,STR-010,West,103,383.16,False,,0.0
2024-03-11,BEV-008,STR-011,South,26,77.38,True,Bundle,0.2
2024-03-11,BEV-008,STR-012,East,71,264.12,False,,0.0
2024-03-11,BEV-008,STR-013,East,102,379.44,False,,0.0
2024-03-11,BEV-008,STR-014,East,35,130.2,False,,0.0
2024-03-11,BEV-008,STR-015,East,69,256.68,False,,0.0
2024-03-11,BEV-008,STR-016,North,94,349.68,False,,0.0
2024-03-11,BEV-008,STR-017,East,36,133.92,False,,0.0
2024-03-11,BEV-008,STR-018,South,114,424.08,False,,0.0
2024-03-11,BEV-008,STR-019,East,75,279.0,False,,0.0
2024-03-11,BEV-008,STR-020,East,63,234.36,False,,0.0
2024-03-11,BEV-008,STR-021,South,58,215.76,False,,0.0
2024-03-11,BEV-008,STR-022,West,37,137.64,False,,0.0
2024-03-11,BEV-008,STR-023,East,76,282.72,False,,0.0
2024-03-11,BEV-008,STR-024,West,44,163.68,False,,0.0
2024-03-11,BEV-008,STR-025,North,22,81.84,False,,0.0
2024-03-11,BEV-008,STR-026,North,94,349.68,False,,0.0
2024-03-11,BEV-008,STR-027,West,118,438.96,False,,0.0
2024-03-11,BEV-008,STR-028,North,71,224.5,True,Display Feature,0.15
2024-03-11,BEV-008,STR-029,East,96,357.12,False,,0.0
2024-03-11,BEV-008,STR-030,East,111,412.92,False,,0.0
2024-03-11,BEV-008,STR-031,North,80,223.2,True,BOGO,0.25
2024-03-11,BEV-008,STR-032,North,35,130.2,False,,0.0
2024-03-11,BEV-008,STR-033,East,77,286.44,False,,0.0
2024-03-11,BEV-008,STR-034,East,29,107.88,False,,0.0
2024-03-11,BEV-008,STR-035,West,26,96.72,False,,0.0
2024-03-11,BEV-008,STR-036,South,60,223.2,False,,0.0
2024-03-11,BEV-008,STR-037,South,28,97.91,True,Display Feature,0.06
2024-03-11,BEV-008,STR-038,North,93,252.55,True,Bundle,0.27
2024-03-11,BEV-008,STR-039,West,80,297.6,False,,0.0
2024-03-11,BEV-008,STR-040,West,85,316.2,False,,0.0
2024-03-11,BEV-009,STR-001,South,41,143.47,True,BOGO,0.28
2024-03-11,BEV-009,STR-002,South,83,403.38,False,,0.0
2024-03-11,BEV-009,STR-003,West,44,213.84,False,,0.0
2024-03-11,BEV-009,STR-004,North,82,398.52,False,,0.0
2024-03-11,BEV-009,STR-005,West,76,369.36,False,,0.0
2024-03-11,BEV-009,STR-006,North,86,417.96,False,,0.0
2024-03-11,BEV-009,STR-007,East,136,561.82,True,Price Cut,0.15
2024-03-11,BEV-009,STR-008,South,42,204.12,False,,0.0
2024-03-11,BEV-009,STR-009,North,94,456.84,False,,0.0
2024-03-11,BEV-009,STR-010,West,35,170.1,False,,0.0
2024-03-11,BEV-009,STR-011,South,99,481.14,False,,0.0
2024-03-11,BEV-009,STR-012,East,53,257.58,False,,0.0
2024-03-11,BEV-009,STR-013,East,42,204.12,False,,0.0
2024-03-11,BEV-009,STR-014,East,48,233.28,False,,0.0
2024-03-11,BEV-009,STR-015,East,149,586.55,True,Bundle,0.19
2024-03-11,BEV-009,STR-016,North,48,198.29,True,Bundle,0.15
2024-03-11,BEV-009,STR-017,East,101,446.68,True,Display Feature,0.09
2024-03-11,BEV-009,STR-018,South,104,505.44,False,,0.0
2024-03-11,BEV-009,STR-019,East,84,347.0,True,Bundle,0.15
2024-03-11,BEV-009,STR-020,East,75,277.02,True,Display Feature,0.24
2024-03-11,BEV-009,STR-021,South,96,466.56,False,,0.0
2024-03-11,BEV-009,STR-022,West,20,97.2,False,,0.0
2024-03-11,BEV-009,STR-023,East,35,170.1,False,,0.0
2024-03-11,BEV-009,STR-024,West,50,243.0,False,,0.0
2024-03-11,BEV-009,STR-025,North,33,160.38,False,,0.0
2024-03-11,BEV-009,STR-026,North,107,452.42,True,Display Feature,0.13
2024-03-11,BEV-009,STR-027,West,89,432.54,False,,0.0
2024-03-11,BEV-009,STR-028,North,24,116.64,False,,0.0
2024-03-11,BEV-009,STR-029,East,94,456.84,False,,0.0
2024-03-11,BEV-009,STR-030,East,91,442.26,False,,0.0
2024-03-11,BEV-009,STR-031,North,143,514.29,True,BOGO,0.26
2024-03-11,BEV-009,STR-032,North,29,108.52,True,Bundle,0.23
2024-03-11,BEV-009,STR-033,East,41,199.26,False,,0.0
2024-03-11,BEV-009,STR-034,East,46,223.56,False,,0.0
2024-03-11,BEV-009,STR-035,West,73,354.78,False,,0.0
2024-03-11,BEV-009,STR-036,South,70,340.2,False,,0.0
2024-03-11,BEV-009,STR-037,South,57,204.99,True,Display Feature,0.26
2024-03-11,BEV-009,STR-038,North,84,408.24,False,,0.0
2024-03-11,BEV-009,STR-039,West,92,447.12,False,,0.0
2024-03-11,BEV-009,STR-040,West,24,116.64,False,,0.0
2024-03-11,BEV-010,STR-001,South,112,155.68,False,,0.0
2024-03-11,BEV-010,STR-002,South,143,178.89,True,Price Cut,0.1
2024-03-11,BEV-010,STR-003,West,32,44.48,False,,0.0
2024-03-11,BEV-010,STR-004,North,88,106.42,True,Display Feature,0.13
2024-03-11,BEV-010,STR-005,West,32,44.48,False,,0.0
2024-03-11,BEV-010,STR-006,North,113,157.07,False,,0.0
2024-03-11,BEV-010,STR-007,East,66,91.74,False,,0.0
2024-03-11,BEV-010,STR-008,South,52,72.28,False,,0.0
2024-03-11,BEV-010,STR-009,North,49,54.49,True,Bundle,0.2
2024-03-11,BEV-010,STR-010,West,53,73.67,False,,0.0
2024-03-11,BEV-010,STR-011,South,67,93.13,False,,0.0
2024-03-11,BEV-010,STR-012,East,39,54.21,False,,0.0
2024-03-11,BEV-010,STR-013,East,47,65.33,False,,0.0
2024-03-11,BEV-010,STR-014,East,102,141.78,False,,0.0
2024-03-11,BEV-010,STR-015,East,79,109.81,False,,0.0
2024-03-11,BEV-010,STR-016,North,58,80.62,False,,0.0
2024-03-11,BEV-010,STR-017,East,71,98.69,False,,0.0
2024-03-11,BEV-010,STR-018,South,76,105.64,False,,0.0
2024-03-11,BEV-010,STR-019,East,103,143.17,False,,0.0
2024-03-11,BEV-010,STR-020,East,85,86.25,True,BOGO,0.27
2024-03-11,BEV-010,STR-021,South,68,94.52,False,,0.0
2024-03-11,BEV-010,STR-022,West,108,150.12,False,,0.0
2024-03-11,BEV-010,STR-023,East,79,109.81,False,,0.0
2024-03-11,BEV-010,STR-024,West,28,34.64,True,Price Cut,0.11
2024-03-11,BEV-010,STR-025,North,100,115.37,True,BOGO,0.17
2024-03-11,BEV-010,STR-026,North,70,97.3,False,,0.0
2024-03-11,BEV-010,STR-027,West,37,51.43,False,,0.0
2024-03-11,BEV-010,STR-028,North,75,104.25,False,,0.0
2024-03-11,BEV-010,STR-029,East,27,37.53,False,,0.0
2024-03-11,BEV-010,STR-030,East,112,155.68,False,,0.0
2024-03-11,BEV-010,STR-031,North,70,97.3,False,,0.0
2024-03-11,BEV-010,STR-032,North,94,130.66,False,,0.0
2024-03-11,BEV-010,STR-033,East,99,137.61,False,,0.0
2024-03-11,BEV-010,STR-034,East,24,33.36,False,,0.0
2024-03-11,BEV-010,STR-035,West,27,33.03,True,BOGO,0.12
2024-03-11,BEV-010,STR-036,South,94,130.66,False,,0.0
2024-03-11,BEV-010,STR-037,South,35,48.65,False,,0.0
2024-03-11,BEV-010,STR-038,North,100,139.0,False,,0.0
2024-03-11,BEV-010,STR-039,West,34,47.26,False,,0.0
2024-03-11,BEV-010,STR-040,West,49,68.11,False,,0.0
2024-03-11,BEV-011,STR-001,South,89,306.16,False,,0.0
2024-03-11,BEV-011,STR-002,South,25,86.0,False,,0.0
2024-03-11,BEV-011,STR-003,West,57,196.08,False,,0.0
2024-03-11,BEV-011,STR-004,North,26,89.44,False,,0.0
2024-03-11,BEV-011,STR-005,West,60,206.4,False,,0.0
2024-03-11,BEV-011,STR-006,North,102,350.88,False,,0.0
2024-03-11,BEV-011,STR-007,East,44,151.36,False,,0.0
2024-03-11,BEV-011,STR-008,South,110,378.4,False,,0.0
2024-03-11,BEV-011,STR-009,North,73,251.12,False,,0.0
2024-03-11,BEV-011,STR-010,West,94,323.36,False,,0.0
2024-03-11,BEV-011,STR-011,South,98,337.12,False,,0.0
2024-03-11,BEV-011,STR-012,East,82,282.08,False,,0.0
2024-03-11,BEV-011,STR-013,East,108,371.52,False,,0.0
2024-03-11,BEV-011,STR-014,East,77,264.88,False,,0.0
2024-03-11,BEV-011,STR-015,East,55,140.01,True,BOGO,0.26
2024-03-11,BEV-011,STR-016,North,66,227.04,False,,0.0
2024-03-11,BEV-011,STR-017,East,39,134.16,False,,0.0
2024-03-11,BEV-011,STR-018,South,28,96.32,False,,0.0
2024-03-11,BEV-011,STR-019,East,47,161.68,False,,0.0
2024-03-11,BEV-011,STR-020,East,60,206.4,False,,0.0
2024-03-11,BEV-011,STR-021,South,80,206.4,True,Price Cut,0.25
2024-03-11,BEV-011,STR-022,West,117,402.48,False,,0.0
2024-03-11,BEV-011,STR-023,East,94,323.36,False,,0.0
2024-03-11,BEV-011,STR-024,West,32,91.37,True,BOGO,0.17
2024-03-11,BEV-011,STR-025,North,116,399.04,False,,0.0
2024-03-11,BEV-011,STR-026,North,22,75.68,False,,0.0
2024-03-11,BEV-011,STR-027,West,104,357.76,False,,0.0
2024-03-11,BEV-011,STR-028,North,27,92.88,False,,0.0
2024-03-11,BEV-011,STR-029,East,47,161.68,False,,0.0
2024-03-11,BEV-011,STR-030,East,44,151.36,False,,0.0
2024-03-11,BEV-011,STR-031,North,32,110.08,False,,0.0
2024-03-11,BEV-011,STR-032,North,126,407.43,True,BOGO,0.06
2024-03-11,BEV-011,STR-033,East,65,223.6,False,,0.0
2024-03-11,BEV-011,STR-034,East,110,378.4,False,,0.0
2024-03-11,BEV-011,STR-035,West,55,189.2,False,,0.0
2024-03-11,BEV-011,STR-036,South,27,83.59,True,Display Feature,0.1
2024-03-11,BEV-011,STR-037,South,57,196.08,False,,0.0
2024-03-11,BEV-011,STR-038,North,98,337.12,False,,0.0
2024-03-11,BEV-011,STR-039,West,66,227.04,False,,0.0
2024-03-11,BEV-011,STR-040,West,37,127.28,False,,0.0
2024-03-11,BEV-012,STR-001,South,54,197.1,False,,0.0
2024-03-11,BEV-012,STR-002,South,51,186.15,False,,0.0
2024-03-11,BEV-012,STR-003,West,65,237.25,False,,0.0
2024-03-11,BEV-012,STR-004,North,61,222.65,False,,0.0
2024-03-11,BEV-012,STR-005,West,59,215.35,False,,0.0
2024-03-11,BEV-012,STR-006,North,94,343.1,False,,0.0
2024-03-11,BEV-012,STR-007,East,22,80.3,False,,0.0
2024-03-11,BEV-012,STR-008,South,59,215.35,False,,0.0
2024-03-11,BEV-012,STR-009,North,69,251.85,False,,0.0
2024-03-11,BEV-012,STR-010,West,68,223.38,True,Display Feature,0.1
2024-03-11,BEV-012,STR-011,South,35,111.14,True,Bundle,0.13
2024-03-11,BEV-012,STR-012,East,44,149.36,True,Price Cut,0.07
2024-03-11,BEV-012,STR-013,East,65,237.25,False,,0.0
2024-03-11,BEV-012,STR-014,East,103,375.95,False,,0.0
2024-03-11,BEV-012,STR-015,East,54,197.1,False,,0.0
2024-03-11,BEV-012,STR-016,North,72,262.8,False,,0.0
2024-03-11,BEV-012,STR-017,East,25,91.25,False,,0.0
2024-03-11,BEV-012,STR-018,South,23,83.95,False,,0.0
2024-03-11,BEV-012,STR-019,East,130,393.83,True,Bundle,0.17
2024-03-11,BEV-012,STR-020,East,150,465.38,True,Bundle,0.15
2024-03-11,BEV-012,STR-021,South,35,127.75,False,,0.0
2024-03-11,BEV-012,STR-022,West,97,354.05,False,,0.0
2024-03-11,BEV-012,STR-023,East,154,472.16,True,Price Cut,0.16
2024-03-11,BEV-012,STR-024,West,105,383.25,False,,0.0
2024-03-11,BEV-012,STR-025,North,48,175.2,False,,0.0
2024-03-11,BEV-012,STR-026,North,82,299.3,False,,0.0
2024-03-11,BEV-012,STR-027,West,77,281.05,False,,0.0
2024-03-11,BEV-012,STR-028,North,51,186.15,False,,0.0
2024-03-11,BEV-012,STR-029,East,50,182.5,False,,0.0
2024-03-11,BEV-012,STR-030,East,149,451.4,True,Price Cut,0.17
2024-03-11,BEV-012,STR-031,North,75,273.75,False,,0.0
2024-03-11,BEV-012,STR-032,North,59,165.82,True,BOGO,0.23
2024-03-11,BEV-012,STR-033,East,33,120.45,False,,0.0
2024-03-11,BEV-012,STR-034,East,59,215.35,False,,0.0
2024-03-11,BEV-012,STR-035,West,34,124.1,False,,0.0
2024-03-11,BEV-012,STR-036,South,50,166.08,True,Bundle,0.09
2024-03-11,BEV-012,STR-037,South,57,156.04,True,Display Feature,0.25
2024-03-11,BEV-012,STR-038,North,107,390.55,False,,0.0
2024-03-11,BEV-012,STR-039,West,76,241.34,True,BOGO,0.13
2024-03-11,BEV-012,STR-040,West,110,365.37,True,Price Cut,0.09
2024-03-11,BEV-013,STR-001,South,62,59.55,True,BOGO,0.15
2024-03-11,BEV-013,STR-002,South,32,36.16,False,,0.0
2024-03-11,BEV-013,STR-003,West,28,31.64,False,,0.0
2024-03-11,BEV-013,STR-004,North,94,106.22,False,,0.0
2024-03-11,BEV-013,STR-005,West,89,100.57,False,,0.0
2024-03-11,BEV-013,STR-006,North,117,101.8,True,BOGO,0.23
2024-03-11,BEV-013,STR-007,East,81,91.53,False,,0.0
2024-03-11,BEV-013,STR-008,South,53,46.71,True,BOGO,0.22
2024-03-11,BEV-013,STR-009,North,48,54.24,False,,0.0
2024-03-11,BEV-013,STR-010,West,112,126.56,False,,0.0
2024-03-11,BEV-013,STR-011,South,52,58.76,False,,0.0
2024-03-11,BEV-013,STR-012,East,51,57.63,False,,0.0
2024-03-11,BEV-013,STR-013,East,73,82.49,False,,0.0
2024-03-11,BEV-013,STR-014,East,65,73.45,False,,0.0
2024-03-11,BEV-013,STR-015,East,78,88.14,False,,0.0
2024-03-11,BEV-013,STR-016,North,101,94.73,True,Bundle,0.17
2024-03-11,BEV-013,STR-017,East,143,132.5,True,Price Cut,0.18
2024-03-11,BEV-013,STR-018,South,50,56.5,False,,0.0
2024-03-11,BEV-013,STR-019,East,88,99.44,False,,0.0
2024-03-11,BEV-013,STR-020,East,79,89.27,False,,0.0
2024-03-11,BEV-013,STR-021,South,96,108.48,False,,0.0
2024-03-11,BEV-013,STR-022,West,124,99.49,True,Price Cut,0.29
2024-03-11,BEV-013,STR-023,East,92,103.96,False,,0.0
2024-03-11,BEV-013,STR-024,West,44,49.72,False,,0.0
2024-03-11,BEV-013,STR-025,North,37,41.81,False,,0.0
2024-03-11,BEV-013,STR-026,North,140,140.8,True,Display Feature,0.11
2024-03-11,BEV-013,STR-027,West,100,113.0,False,,0.0
2024-03-11,BEV-013,STR-028,North,62,70.06,False,,0.0
2024-03-11,BEV-013,STR-029,East,104,117.52,False,,0.0
2024-03-11,BEV-013,STR-030,East,33,33.56,True,Display Feature,0.1
2024-03-11,BEV-013,STR-031,North,128,125.84,True,BOGO,0.13
2024-03-11,BEV-013,STR-032,North,29,30.8,True,Bundle,0.06
2024-03-11,BEV-013,STR-033,East,62,70.06,False,,0.0
2024-03-11,BEV-013,STR-034,East,87,98.31,False,,0.0
2024-03-11,BEV-013,STR-035,West,115,129.95,False,,0.0
2024-03-11,BEV-013,STR-036,South,94,106.22,False,,0.0
2024-03-11,BEV-013,STR-037,South,69,77.97,False,,0.0
2024-03-11,BEV-013,STR-038,North,49,55.37,False,,0.0
2024-03-11,BEV-013,STR-039,West,115,118.25,True,Price Cut,0.09
2024-03-11,BEV-013,STR-040,West,45,38.65,True,BOGO,0.24
2024-03-11,BEV-014,STR-001,South,71,183.18,False,,0.0
2024-03-11,BEV-014,STR-002,South,48,123.84,False,,0.0
2024-03-11,BEV-014,STR-003,West,76,196.08,False,,0.0
2024-03-11,BEV-014,STR-004,North,66,170.28,False,,0.0
2024-03-11,BEV-014,STR-005,West,106,273.48,False,,0.0
2024-03-11,BEV-014,STR-006,North,79,163.06,True,Price Cut,0.2
2024-03-11,BEV-014,STR-007,East,49,126.42,False,,0.0
2024-03-11,BEV-014,STR-008,South,108,278.64,False,,0.0
2024-03-11,BEV-014,STR-009,North,43,110.94,False,,0.0
2024-03-11,BEV-014,STR-010,West,27,69.66,False,,0.0
2024-03-11,BEV-014,STR-011,South,110,235.55,True,Price Cut,0.17
2024-03-11,BEV-014,STR-012,East,78,201.24,False,,0.0
2024-03-11,BEV-014,STR-013,East,94,218.27,True,BOGO,0.1
2024-03-11,BEV-014,STR-014,East,37,95.46,False,,0.0
2024-03-11,BEV-014,STR-015,East,91,234.78,False,,0.0
2024-03-11,BEV-014,STR-016,North,24,61.92,False,,0.0
2024-03-11,BEV-014,STR-017,East,107,276.06,False,,0.0
2024-03-11,BEV-014,STR-018,South,52,134.16,False,,0.0
2024-03-11,BEV-014,STR-019,East,83,214.14,False,,0.0
2024-03-11,BEV-014,STR-020,East,102,263.16,False,,0.0
2024-03-11,BEV-014,STR-021,South,98,252.84,False,,0.0
2024-03-11,BEV-014,STR-022,West,115,296.7,False,,0.0
2024-03-11,BEV-014,STR-023,East,60,154.8,False,,0.0
2024-03-11,BEV-014,STR-024,West,71,183.18,False,,0.0
2024-03-11,BEV-014,STR-025,North,82,211.56,False,,0.0
2024-03-11,BEV-014,STR-026,North,99,255.42,False,,0.0
2024-03-11,BEV-014,STR-027,West,115,278.9,True,Price Cut,0.06
2024-03-11,BEV-014,STR-028,North,29,74.82,False,,0.0
2024-03-11,BEV-014,STR-029,East,149,349.82,True,BOGO,0.09
2024-03-11,BEV-014,STR-030,East,62,159.96,False,,0.0
2024-03-11,BEV-014,STR-031,North,82,211.56,False,,0.0
2024-03-11,BEV-014,STR-032,North,55,141.9,False,,0.0
2024-03-11,BEV-014,STR-033,East,50,129.0,False,,0.0
2024-03-11,BEV-014,STR-034,East,101,234.52,True,Price Cut,0.1
2024-03-11,BEV-014,STR-035,West,44,106.71,True,Bundle,0.06
2024-03-11,BEV-014,STR-036,South,64,165.12,False,,0.0
2024-03-11,BEV-014,STR-037,South,72,185.76,False,,0.0
2024-03-11,BEV-014,STR-038,North,96,247.68,False,,0.0
2024-03-11,BEV-014,STR-039,West,75,193.5,False,,0.0
2024-03-11,BEV-014,STR-040,West,51,131.58,False,,0.0
2024-03-11,BEV-015,STR-001,South,26,59.8,False,,0.0
2024-03-11,BEV-015,STR-002,South,117,244.88,True,Display Feature,0.09
2024-03-11,BEV-015,STR-003,West,69,158.7,False,,0.0
2024-03-11,BEV-015,STR-004,North,60,138.0,False,,0.0
2024-03-11,BEV-015,STR-005,West,143,292.72,True,BOGO,0.11
2024-03-11,BEV-015,STR-006,North,29,62.03,True,Price Cut,0.07
2024-03-11,BEV-015,STR-007,East,24,55.2,False,,0.0
2024-03-11,BEV-015,STR-008,South,91,209.3,False,,0.0
2024-03-11,BEV-015,STR-009,North,40,92.0,False,,0.0
2024-03-11,BEV-015,STR-010,West,69,158.7,False,,0.0
2024-03-11,BEV-015,STR-011,South,58,133.4,False,,0.0
2024-03-11,BEV-015,STR-012,East,93,213.9,False,,0.0
2024-03-11,BEV-015,STR-013,East,50,115.0,False,,0.0
2024-03-11,BEV-015,STR-014,East,28,64.4,False,,0.0
2024-03-11,BEV-015,STR-015,East,62,142.6,False,,0.0
2024-03-11,BEV-015,STR-016,North,94,216.2,False,,0.0
2024-03-11,BEV-015,STR-017,East,39,89.7,False,,0.0
2024-03-11,BEV-015,STR-018,South,109,250.7,False,,0.0
2024-03-11,BEV-015,STR-019,East,55,126.5,False,,0.0
2024-03-11,BEV-015,STR-020,East,35,80.5,False,,0.0
2024-03-11,BEV-015,STR-021,South,41,94.3,False,,0.0
2024-03-11,BEV-015,STR-022,West,27,62.1,False,,0.0
2024-03-11,BEV-015,STR-023,East,53,121.9,False,,0.0
2024-03-11,BEV-015,STR-024,West,141,282.14,True,Display Feature,0.13
2024-03-11,BEV-015,STR-025,North,115,264.5,False,,0.0
2024-03-11,BEV-015,STR-026,North,45,103.5,False,,0.0
2024-03-11,BEV-015,STR-027,West,57,131.1,False,,0.0
2024-03-11,BEV-015,STR-028,North,97,165.09,True,Bundle,0.26
2024-03-11,BEV-015,STR-029,East,33,56.92,True,BOGO,0.25
2024-03-11,BEV-015,STR-030,East,133,260.01,True,BOGO,0.15
2024-03-11,BEV-015,STR-031,North,61,140.3,False,,0.0
2024-03-11,BEV-015,STR-032,North,146,292.15,True,BOGO,0.13
2024-03-11,BEV-015,STR-033,East,72,165.6,False,,0.0
2024-03-11,BEV-015,STR-034,East,68,118.86,True,Price Cut,0.24
2024-03-11,BEV-015,STR-035,West,44,101.2,False,,0.0
2024-03-11,BEV-015,STR-036,South,26,59.8,False,,0.0
2024-03-11,BEV-015,STR-037,South,92,211.6,False,,0.0
2024-03-11,BEV-015,STR-038,North,41,94.3,False,,0.0
2024-03-11,BEV-015,STR-039,West,40,92.0,False,,0.0
2024-03-11,BEV-015,STR-040,West,102,234.6,False,,0.0
2024-03-11,BEV-016,STR-001,South,96,413.76,False,,0.0
2024-03-11,BEV-016,STR-002,South,96,376.52,True,Display Feature,0.09
2024-03-11,BEV-016,STR-003,West,111,478.41,False,,0.0
2024-03-11,BEV-016,STR-004,North,83,357.73,False,,0.0
2024-03-11,BEV-016,STR-005,West,79,323.47,True,Display Feature,0.05
2024-03-11,BEV-016,STR-006,North,76,327.56,False,,0.0
2024-03-11,BEV-016,STR-007,East,81,349.11,False,,0.0
2024-03-11,BEV-016,STR-008,South,93,400.83,False,,0.0
2024-03-11,BEV-016,STR-009,North,71,306.01,False,,0.0
2024-03-11,BEV-016,STR-010,West,83,253.99,True,Price Cut,0.29
2024-03-11,BEV-016,STR-011,South,117,504.27,False,,0.0
2024-03-11,BEV-016,STR-012,East,77,331.87,False,,0.0
2024-03-11,BEV-016,STR-013,East,56,241.36,False,,0.0
2024-03-11,BEV-016,STR-014,East,54,232.74,False,,0.0
2024-03-11,BEV-016,STR-015,East,96,326.87,True,Bundle,0.21
2024-03-11,BEV-016,STR-016,North,49,198.52,True,BOGO,0.06
2024-03-11,BEV-016,STR-017,East,52,224.12,False,,0.0
2024-03-11,BEV-016,STR-018,South,40,155.16,True,BOGO,0.1
2024-03-11,BEV-016,STR-019,East,114,452.03,True,Display Feature,0.08
2024-03-11,BEV-016,STR-020,East,98,422.38,False,,0.0
2024-03-11,BEV-016,STR-021,South,131,417.81,True,Bundle,0.26
2024-03-11,BEV-016,STR-022,West,20,86.2,False,,0.0
2024-03-11,BEV-016,STR-023,East,94,405.14,False,,0.0
2024-03-11,BEV-016,STR-024,West,86,370.66,False,,0.0
2024-03-11,BEV-016,STR-025,North,126,429.02,True,Bundle,0.21
2024-03-11,BEV-016,STR-026,North,79,340.49,False,,0.0
2024-03-11,BEV-016,STR-027,West,90,387.9,False,,0.0
2024-03-11,BEV-016,STR-028,North,28,90.51,True,BOGO,0.25
2024-03-11,BEV-016,STR-029,East,59,254.29,False,,0.0
2024-03-11,BEV-016,STR-030,East,21,90.51,False,,0.0
2024-03-11,BEV-016,STR-031,North,38,163.78,False,,0.0
2024-03-11,BEV-016,STR-032,North,97,418.07,False,,0.0
2024-03-11,BEV-016,STR-033,East,101,435.31,False,,0.0
2024-03-11,BEV-016,STR-034,East,91,325.53,True,Price Cut,0.17
2024-03-11,BEV-016,STR-035,West,60,258.6,False,,0.0
2024-03-11,BEV-016,STR-036,South,58,249.98,False,,0.0
2024-03-11,BEV-016,STR-037,South,110,474.1,False,,0.0
2024-03-11,BEV-016,STR-038,North,106,456.86,False,,0.0
2024-03-11,BEV-016,STR-039,West,87,374.97,False,,0.0
2024-03-11,BEV-016,STR-040,West,81,349.11,False,,0.0
2024-03-11,BEV-017,STR-001,South,77,120.12,False,,0.0
2024-03-11,BEV-017,STR-002,South,118,184.08,False,,0.0
2024-03-11,BEV-017,STR-003,West,36,56.16,False,,0.0
2024-03-11,BEV-017,STR-004,North,47,73.32,False,,0.0
2024-03-11,BEV-017,STR-005,West,153,205.26,True,Price Cut,0.14
2024-03-11,BEV-017,STR-006,North,62,96.72,False,,0.0
2024-03-11,BEV-017,STR-007,East,73,113.88,False,,0.0
2024-03-11,BEV-017,STR-008,South,72,105.58,True,BOGO,0.06
