week,product_id,store_id,units_sold,revenue,promotion_flag,promotion_type,discount_pct
31,P016,S029,91,203.84,0,No Promotion,0.0
31,P017,S029,87,400.2,0,No Promotion,0.0
31,P018,S029,78,184.08,0,No Promotion,0.0
31,P019,S029,58,131.66,0,No Promotion,0.0
31,P020,S029,87,392.37,0,No Promotion,0.0
31,P001,S030,43,105.78,1,Display,0.0
31,P002,S030,37,121.06,1,Price Cut,0.2
31,P003,S030,74,135.42,0,No Promotion,0.0
31,P004,S030,22,82.94,0,No Promotion,0.0
31,P005,S030,49,121.03,0,No Promotion,0.0
31,P006,S030,65,160.55,0,No Promotion,0.0
31,P007,S030,81,183.38,1,Price Cut,0.2
31,P008,S030,33,133.65,0,No Promotion,0.0
31,P009,S030,54,136.62,0,No Promotion,0.0
31,P010,S030,77,293.37,0,No Promotion,0.0
31,P011,S030,51,144.33,0,No Promotion,0.0
31,P012,S030,45,123.3,0,No Promotion,0.0
31,P013,S030,50,202.5,0,No Promotion,0.0
31,P014,S030,56,277.76,0,No Promotion,0.0
31,P015,S030,50,219.0,0,No Promotion,0.0
31,P016,S030,76,85.12,1,BOGO,0.5
31,P017,S030,75,345.0,1,Display,0.0
31,P018,S030,77,145.38,1,Price Cut,0.2
31,P019,S030,54,122.58,0,No Promotion,0.0
31,P020,S030,40,180.4,0,No Promotion,0.0
32,P001,S001,66,162.36,0,No Promotion,0.0
32,P002,S001,79,323.11,0,No Promotion,0.0
32,P003,S001,124,192.88,1,Bundle,0.15
32,P004,S001,40,150.8,0,No Promotion,0.0
32,P005,S001,84,207.48,0,No Promotion,0.0
32,P006,S001,84,207.48,0,No Promotion,0.0
32,P007,S001,58,164.14,0,No Promotion,0.0
32,P008,S001,58,234.9,0,No Promotion,0.0
32,P009,S001,58,146.74,0,No Promotion,0.0
32,P010,S001,88,284.99,1,Bundle,0.15
32,P011,S001,162,366.77,1,Price Cut,0.2
32,P012,S001,61,167.14,0,No Promotion,0.0
32,P013,S001,73,295.65,0,No Promotion,0.0
32,P014,S001,42,208.32,1,Display,0.0
32,P015,S001,64,280.32,0,No Promotion,0.0
32,P016,S001,106,237.44,0,No Promotion,0.0
32,P017,S001,94,432.4,0,No Promotion,0.0
32,P018,S001,127,239.78,1,Price Cut,0.2
32,P019,S001,145,164.57,1,BOGO,0.5
32,P020,S001,69,311.19,0,No Promotion,0.0
32,P001,S002,52,127.92,0,No Promotion,0.0
32,P002,S002,168,343.56,1,BOGO,0.5
32,P003,S002,91,166.53,0,No Promotion,0.0
32,P004,S002,117,374.93,1,Bundle,0.15
32,P005,S002,54,133.38,0,No Promotion,0.0
32,P006,S002,57,140.79,0,No Promotion,0.0
32,P007,S002,103,233.19,1,Price Cut,0.2
32,P008,S002,87,352.35,0,No Promotion,0.0
32,P009,S002,67,169.51,0,No Promotion,0.0
32,P010,S002,40,152.4,0,No Promotion,0.0
32,P011,S002,73,206.59,1,Display,0.0
32,P012,S002,57,156.18,0,No Promotion,0.0
32,P013,S002,126,408.24,1,Price Cut,0.2
32,P014,S002,55,272.8,0,No Promotion,0.0
32,P015,S002,187,409.53,1,BOGO,0.5
32,P016,S002,60,134.4,0,No Promotion,0.0
32,P017,S002,93,427.8,0,No Promotion,0.0
32,P018,S002,90,212.4,0,No Promotion,0.0
32,P019,S002,105,238.35,0,No Promotion,0.0
32,P020,S002,133,479.86,1,Price Cut,0.2
32,P001,S003,27,66.42,0,No Promotion,0.0
32,P002,S003,37,75.66,1,BOGO,0.5
32,P003,S003,55,80.52,1,Price Cut,0.2
32,P004,S003,48,180.96,0,No Promotion,0.0
32,P005,S003,43,106.21,0,No Promotion,0.0
32,P006,S003,48,118.56,0,No Promotion,0.0
32,P007,S003,41,116.03,0,No Promotion,0.0
32,P008,S003,64,259.2,1,Display,0.0
32,P009,S003,49,123.97,0,No Promotion,0.0
32,P010,S003,57,217.17,0,No Promotion,0.0
32,P011,S003,66,186.78,0,No Promotion,0.0
32,P012,S003,44,120.56,0,No Promotion,0.0
32,P013,S003,74,299.7,0,No Promotion,0.0
32,P014,S003,39,193.44,0,No Promotion,0.0
32,P015,S003,107,234.33,1,BOGO,0.5
32,P016,S003,54,120.96,1,Display,0.0
32,P017,S003,118,271.4,1,BOGO,0.5
32,P018,S003,94,110.92,1,BOGO,0.5
32,P019,S003,44,99.88,0,No Promotion,0.0
32,P020,S003,75,338.25,0,No Promotion,0.0
32,P001,S004,105,258.3,1,Display,0.0
32,P002,S004,58,237.22,1,Display,0.0
32,P003,S004,103,188.49,0,No Promotion,0.0
32,P004,S004,76,286.52,0,No Promotion,0.0
32,P005,S004,40,98.8,0,No Promotion,0.0
32,P006,S004,58,143.26,0,No Promotion,0.0
32,P007,S004,201,284.42,1,BOGO,0.5
32,P008,S004,48,194.4,0,No Promotion,0.0
32,P009,S004,52,131.56,0,No Promotion,0.0
32,P010,S004,103,333.57,1,Bundle,0.15
32,P011,S004,58,164.14,0,No Promotion,0.0
32,P012,S004,81,221.94,0,No Promotion,0.0
32,P013,S004,99,400.95,0,No Promotion,0.0
32,P014,S004,48,238.08,0,No Promotion,0.0
32,P015,S004,114,499.32,0,No Promotion,0.0
32,P016,S004,84,188.16,1,Display,0.0
32,P017,S004,84,386.4,0,No Promotion,0.0
32,P018,S004,63,148.68,0,No Promotion,0.0
32,P019,S004,54,122.58,0,No Promotion,0.0
32,P020,S004,36,162.36,0,No Promotion,0.0
32,P001,S005,85,209.1,0,No Promotion,0.0
32,P002,S005,85,347.65,0,No Promotion,0.0
32,P003,S005,112,174.22,1,Bundle,0.15
32,P004,S005,157,295.94,1,BOGO,0.5
32,P005,S005,70,172.9,0,No Promotion,0.0
32,P006,S005,84,207.48,0,No Promotion,0.0
32,P007,S005,76,215.08,0,No Promotion,0.0
32,P008,S005,72,291.6,0,No Promotion,0.0
32,P009,S005,121,306.13,1,Display,0.0
32,P010,S005,114,434.34,1,Display,0.0
32,P011,S005,60,169.8,0,No Promotion,0.0
32,P012,S005,45,123.3,0,No Promotion,0.0
32,P013,S005,94,380.7,0,No Promotion,0.0
32,P014,S005,45,223.2,0,No Promotion,0.0
32,P015,S005,75,328.5,0,No Promotion,0.0
32,P016,S005,73,163.52,0,No Promotion,0.0
32,P017,S005,69,317.4,0,No Promotion,0.0
32,P018,S005,81,162.49,1,Bundle,0.15
32,P019,S005,72,163.44,0,No Promotion,0.0
32,P020,S005,67,302.17,0,No Promotion,0.0
32,P001,S006,114,238.37,1,Bundle,0.15
32,P002,S006,205,419.22,1,BOGO,0.5
32,P003,S006,58,106.14,0,No Promotion,0.0
32,P004,S006,58,218.66,0,No Promotion,0.0
32,P005,S006,129,159.32,1,BOGO,0.5
32,P006,S006,84,165.98,1,Price Cut,0.2
32,P007,S006,52,147.16,0,No Promotion,0.0
32,P008,S006,52,210.6,0,No Promotion,0.0
32,P009,S006,79,199.87,0,No Promotion,0.0
32,P010,S006,76,289.56,0,No Promotion,0.0
32,P011,S006,87,246.21,0,No Promotion,0.0
32,P012,S006,69,189.06,0,No Promotion,0.0
32,P013,S006,69,279.45,0,No Promotion,0.0
32,P014,S006,97,481.12,0,No Promotion,0.0
32,P015,S006,88,385.44,0,No Promotion,0.0
32,P016,S006,117,262.08,1,Display,0.0
32,P017,S006,61,280.6,0,No Promotion,0.0
32,P018,S006,67,158.12,0,No Promotion,0.0
32,P019,S006,123,279.21,0,No Promotion,0.0
32,P020,S006,94,423.94,1,Display,0.0
32,P001,S007,111,218.45,1,Price Cut,0.2
32,P002,S007,76,155.42,1,BOGO,0.5
32,P003,S007,72,131.76,0,No Promotion,0.0
32,P004,S007,102,384.54,0,No Promotion,0.0
32,P005,S007,85,209.95,1,Display,0.0
32,P006,S007,82,202.54,0,No Promotion,0.0
32,P007,S007,69,195.27,1,Display,0.0
32,P008,S007,91,368.55,0,No Promotion,0.0
32,P009,S007,73,184.69,0,No Promotion,0.0
32,P010,S007,85,323.85,0,No Promotion,0.0
32,P011,S007,100,283.0,0,No Promotion,0.0
32,P012,S007,81,188.65,1,Bundle,0.15
32,P013,S007,87,352.35,0,No Promotion,0.0
32,P014,S007,91,451.36,0,No Promotion,0.0
32,P015,S007,64,280.32,0,No Promotion,0.0
32,P016,S007,85,161.84,1,Bundle,0.15
32,P017,S007,78,358.8,0,No Promotion,0.0
32,P018,S007,100,188.8,1,Price Cut,0.2
32,P019,S007,57,129.39,0,No Promotion,0.0
32,P020,S007,109,491.59,0,No Promotion,0.0
32,P001,S008,61,150.06,0,No Promotion,0.0
32,P002,S008,69,282.21,0,No Promotion,0.0
32,P003,S008,78,142.74,0,No Promotion,0.0
32,P004,S008,123,370.97,1,Price Cut,0.2
32,P005,S008,87,171.91,1,Price Cut,0.2
32,P006,S008,102,201.55,1,Price Cut,0.2
32,P007,S008,102,288.66,0,No Promotion,0.0
32,P008,S008,96,388.8,1,Display,0.0
32,P009,S008,97,245.41,0,No Promotion,0.0
32,P010,S008,63,240.03,0,No Promotion,0.0
32,P011,S008,67,189.61,0,No Promotion,0.0
32,P012,S008,73,170.02,1,Bundle,0.15
32,P013,S008,106,429.3,0,No Promotion,0.0
32,P014,S008,85,421.6,1,Display,0.0
32,P015,S008,126,469.1,1,Bundle,0.15
32,P016,S008,84,188.16,0,No Promotion,0.0
32,P017,S008,96,441.6,1,Display,0.0
32,P018,S008,64,151.04,0,No Promotion,0.0
32,P019,S008,112,254.24,0,No Promotion,0.0
32,P020,S008,85,383.35,1,Display,0.0
32,P001,S009,144,283.39,1,Price Cut,0.2
32,P002,S009,97,396.73,0,No Promotion,0.0
32,P003,S009,93,170.19,0,No Promotion,0.0
32,P004,S009,120,452.4,0,No Promotion,0.0
32,P005,S009,93,229.71,0,No Promotion,0.0
32,P006,S009,60,148.2,0,No Promotion,0.0
32,P007,S009,84,237.72,0,No Promotion,0.0
32,P008,S009,124,502.2,1,Display,0.0
32,P009,S009,39,98.67,0,No Promotion,0.0
32,P010,S009,88,335.28,0,No Promotion,0.0
32,P011,S009,67,189.61,0,No Promotion,0.0
32,P012,S009,91,249.34,0,No Promotion,0.0
32,P013,S009,51,206.55,0,No Promotion,0.0
32,P014,S009,36,178.56,0,No Promotion,0.0
32,P015,S009,78,341.64,0,No Promotion,0.0
32,P016,S009,57,127.68,0,No Promotion,0.0
32,P017,S009,118,434.24,1,Price Cut,0.2
32,P018,S009,57,114.34,1,Bundle,0.15
32,P019,S009,118,227.68,1,Bundle,0.15
32,P020,S009,100,451.0,1,Display,0.0
32,P001,S010,42,103.32,0,No Promotion,0.0
32,P002,S010,69,282.21,0,No Promotion,0.0
32,P003,S010,73,113.55,1,Bundle,0.15
32,P004,S010,58,218.66,0,No Promotion,0.0
32,P005,S010,60,148.2,0,No Promotion,0.0
32,P006,S010,63,155.61,0,No Promotion,0.0
32,P007,S010,47,133.01,0,No Promotion,0.0
32,P008,S010,61,247.05,1,Display,0.0
32,P009,S010,55,139.15,0,No Promotion,0.0
32,P010,S010,36,137.16,0,No Promotion,0.0
32,P011,S010,60,169.8,0,No Promotion,0.0
32,P012,S010,104,227.97,1,Price Cut,0.2
32,P013,S010,24,97.2,0,No Promotion,0.0
32,P014,S010,35,173.6,1,Display,0.0
32,P015,S010,56,245.28,0,No Promotion,0.0
32,P016,S010,64,143.36,0,No Promotion,0.0
32,P017,S010,38,87.4,1,BOGO,0.5
32,P018,S010,59,139.24,0,No Promotion,0.0
32,P019,S010,25,56.75,0,No Promotion,0.0
32,P020,S010,53,239.03,1,Display,0.0
32,P001,S011,54,132.84,0,No Promotion,0.0
32,P002,S011,71,232.31,1,Price Cut,0.2
32,P003,S011,53,96.99,0,No Promotion,0.0
32,P004,S011,19,71.63,0,No Promotion,0.0
32,P005,S011,94,232.18,0,No Promotion,0.0
32,P006,S011,60,148.2,0,No Promotion,0.0
32,P007,S011,61,172.63,0,No Promotion,0.0
32,P008,S011,64,259.2,0,No Promotion,0.0
32,P009,S011,57,144.21,0,No Promotion,0.0
32,P010,S011,93,283.46,1,Price Cut,0.2
32,P011,S011,55,155.65,0,No Promotion,0.0
32,P012,S011,65,178.1,1,Display,0.0
32,P013,S011,62,251.1,0,No Promotion,0.0
32,P014,S011,48,238.08,0,No Promotion,0.0
32,P015,S011,58,254.04,0,No Promotion,0.0
32,P016,S011,56,125.44,0,No Promotion,0.0
32,P017,S011,71,326.6,0,No Promotion,0.0
32,P018,S011,32,60.42,1,Price Cut,0.2
32,P019,S011,100,113.5,1,BOGO,0.5
32,P020,S011,48,216.48,0,No Promotion,0.0
32,P001,S012,58,142.68,1,Display,0.0
32,P002,S012,42,171.78,0,No Promotion,0.0
32,P003,S012,20,31.11,1,Bundle,0.15
32,P004,S012,64,241.28,0,No Promotion,0.0
32,P005,S012,38,93.86,0,No Promotion,0.0
32,P006,S012,118,233.17,1,Price Cut,0.2
32,P007,S012,53,149.99,0,No Promotion,0.0
32,P008,S012,40,162.0,0,No Promotion,0.0
32,P009,S012,46,116.38,0,No Promotion,0.0
32,P010,S012,51,194.31,0,No Promotion,0.0
32,P011,S012,69,195.27,0,No Promotion,0.0
32,P012,S012,39,106.86,0,No Promotion,0.0
32,P013,S012,117,379.08,1,Price Cut,0.2
32,P014,S012,61,302.56,1,Display,0.0
32,P015,S012,40,175.2,0,No Promotion,0.0
32,P016,S012,64,114.69,1,Price Cut,0.2
32,P017,S012,88,344.08,1,Bundle,0.15
32,P018,S012,57,107.62,1,Price Cut,0.2
32,P019,S012,53,120.31,0,No Promotion,0.0
32,P020,S012,43,193.93,0,No Promotion,0.0
32,P001,S013,91,223.86,0,No Promotion,0.0
32,P002,S013,120,490.8,1,Display,0.0
32,P003,S013,72,131.76,0,No Promotion,0.0
32,P004,S013,82,309.14,0,No Promotion,0.0
32,P005,S013,46,113.62,0,No Promotion,0.0
32,P006,S013,79,195.13,0,No Promotion,0.0
32,P007,S013,135,324.74,1,Bundle,0.15
32,P008,S013,120,486.0,1,Display,0.0
32,P009,S013,93,235.29,0,No Promotion,0.0
32,P010,S013,54,205.74,0,No Promotion,0.0
32,P011,S013,192,271.68,1,BOGO,0.5
32,P012,S013,112,306.88,0,No Promotion,0.0
32,P013,S013,88,356.4,1,Display,0.0
32,P014,S013,118,468.22,1,Price Cut,0.2
32,P015,S013,73,319.74,0,No Promotion,0.0
32,P016,S013,106,189.95,1,Price Cut,0.2
32,P017,S013,64,294.4,0,No Promotion,0.0
32,P018,S013,115,271.4,0,No Promotion,0.0
32,P019,S013,49,111.23,0,No Promotion,0.0
32,P020,S013,61,275.11,0,No Promotion,0.0
32,P001,S014,102,250.92,0,No Promotion,0.0
32,P002,S014,85,347.65,1,Display,0.0
32,P003,S014,46,84.18,0,No Promotion,0.0
32,P004,S014,94,354.38,0,No Promotion,0.0
32,P005,S014,54,133.38,0,No Promotion,0.0
32,P006,S014,121,298.87,0,No Promotion,0.0
32,P007,S014,78,220.74,0,No Promotion,0.0
32,P008,S014,58,117.45,1,BOGO,0.5
32,P009,S014,105,265.65,0,No Promotion,0.0
32,P010,S014,153,291.47,1,BOGO,0.5
32,P011,S014,58,164.14,0,No Promotion,0.0
32,P012,S014,108,295.92,0,No Promotion,0.0
32,P013,S014,73,295.65,0,No Promotion,0.0
32,P014,S014,102,505.92,0,No Promotion,0.0
32,P015,S014,82,359.16,0,No Promotion,0.0
32,P016,S014,124,277.76,0,No Promotion,0.0
32,P017,S014,85,391.0,0,No Promotion,0.0
32,P018,S014,52,122.72,0,No Promotion,0.0
32,P019,S014,57,129.39,0,No Promotion,0.0
32,P020,S014,75,338.25,0,No Promotion,0.0
32,P001,S015,88,184.01,1,Bundle,0.15
32,P002,S015,49,200.41,0,No Promotion,0.0
32,P003,S015,54,79.06,1,Price Cut,0.2
32,P004,S015,97,365.69,1,Display,0.0
32,P005,S015,55,108.68,1,Price Cut,0.2
32,P006,S015,64,126.46,1,Price Cut,0.2
32,P007,S015,93,263.19,0,No Promotion,0.0
32,P008,S015,57,230.85,0,No Promotion,0.0
32,P009,S015,70,177.1,1,Display,0.0
32,P010,S015,91,346.71,1,Display,0.0
32,P011,S015,84,237.72,0,No Promotion,0.0
32,P012,S015,64,175.36,0,No Promotion,0.0
32,P013,S015,76,307.8,0,No Promotion,0.0
32,P014,S015,114,565.44,0,No Promotion,0.0
32,P015,S015,48,210.24,0,No Promotion,0.0
32,P016,S015,133,253.23,1,Bundle,0.15
32,P017,S015,45,207.0,0,No Promotion,0.0
32,P018,S015,58,136.88,0,No Promotion,0.0
32,P019,S015,76,172.52,0,No Promotion,0.0
32,P020,S015,115,414.92,1,Price Cut,0.2
32,P001,S016,57,140.22,0,No Promotion,0.0
32,P002,S016,102,417.18,0,No Promotion,0.0
32,P003,S016,60,93.33,1,Bundle,0.15
32,P004,S016,39,147.03,0,No Promotion,0.0
32,P005,S016,76,187.72,0,No Promotion,0.0
32,P006,S016,72,142.27,1,Price Cut,0.2
32,P007,S016,97,274.51,0,No Promotion,0.0
32,P008,S016,93,376.65,0,No Promotion,0.0
32,P009,S016,106,268.18,0,No Promotion,0.0
32,P010,S016,78,297.18,0,No Promotion,0.0
32,P011,S016,57,161.31,0,No Promotion,0.0
32,P012,S016,94,257.56,0,No Promotion,0.0
32,P013,S016,103,417.15,0,No Promotion,0.0
32,P014,S016,72,357.12,0,No Promotion,0.0
32,P015,S016,64,280.32,0,No Promotion,0.0
32,P016,S016,70,156.8,0,No Promotion,0.0
32,P017,S016,84,386.4,0,No Promotion,0.0
32,P018,S016,112,264.32,1,Display,0.0
32,P019,S016,79,179.33,0,No Promotion,0.0
32,P020,S016,96,432.96,1,Display,0.0
32,P001,S017,99,207.01,1,Bundle,0.15
32,P002,S017,60,245.4,0,No Promotion,0.0
32,P003,S017,91,166.53,0,No Promotion,0.0
32,P004,S017,124,397.36,1,Bundle,0.15
32,P005,S017,67,165.49,0,No Promotion,0.0
32,P006,S017,154,380.38,1,Display,0.0
32,P007,S017,88,249.04,1,Display,0.0
32,P008,S017,46,186.3,1,Display,0.0
32,P009,S017,151,305.62,1,Price Cut,0.2
32,P010,S017,75,285.75,0,No Promotion,0.0
32,P011,S017,142,341.58,1,Bundle,0.15
32,P012,S017,97,225.91,1,Bundle,0.15
32,P013,S017,58,234.9,0,No Promotion,0.0
32,P014,S017,52,257.92,0,No Promotion,0.0
32,P015,S017,66,289.08,0,No Promotion,0.0
32,P016,S017,60,134.4,0,No Promotion,0.0
32,P017,S017,96,441.6,0,No Promotion,0.0
32,P018,S017,105,247.8,1,Display,0.0
32,P019,S017,66,149.82,0,No Promotion,0.0
32,P020,S017,111,500.61,1,Display,0.0
32,P001,S018,42,103.32,0,No Promotion,0.0
32,P002,S018,29,118.61,0,No Promotion,0.0
32,P003,S018,31,48.22,1,Bundle,0.15
32,P004,S018,61,183.98,1,Price Cut,0.2
32,P005,S018,134,165.49,1,BOGO,0.5
32,P006,S018,66,163.02,0,No Promotion,0.0
32,P007,S018,99,224.14,1,Price Cut,0.2
32,P008,S018,46,186.3,0,No Promotion,0.0
32,P009,S018,64,161.92,0,No Promotion,0.0
32,P010,S018,53,201.93,0,No Promotion,0.0
32,P011,S018,53,149.99,0,No Promotion,0.0
32,P012,S018,34,93.16,0,No Promotion,0.0
32,P013,S018,49,198.45,0,No Promotion,0.0
32,P014,S018,80,337.28,1,Bundle,0.15
32,P015,S018,32,140.16,0,No Promotion,0.0
32,P016,S018,56,125.44,0,No Promotion,0.0
32,P017,S018,81,372.6,0,No Promotion,0.0
32,P018,S018,77,181.72,1,Display,0.0
32,P019,S018,80,181.6,0,No Promotion,0.0
32,P020,S018,51,230.01,1,Display,0.0
32,P001,S019,69,135.79,1,Price Cut,0.2
32,P002,S019,63,257.67,0,No Promotion,0.0
32,P003,S019,31,56.73,0,No Promotion,0.0
32,P004,S019,85,256.36,1,Price Cut,0.2
32,P005,S019,40,98.8,0,No Promotion,0.0
32,P006,S019,21,51.87,0,No Promotion,0.0
32,P007,S019,54,152.82,0,No Promotion,0.0
32,P008,S019,80,324.0,1,Display,0.0
32,P009,S019,70,150.53,1,Bundle,0.15
32,P010,S019,40,152.4,0,No Promotion,0.0
32,P011,S019,42,118.86,0,No Promotion,0.0
32,P012,S019,60,164.4,0,No Promotion,0.0
32,P013,S019,74,299.7,0,No Promotion,0.0
32,P014,S019,24,119.04,0,No Promotion,0.0
32,P015,S019,58,254.04,0,No Promotion,0.0
32,P016,S019,69,131.38,1,Bundle,0.15
32,P017,S019,67,308.2,0,No Promotion,0.0
32,P018,S019,29,68.44,0,No Promotion,0.0
32,P019,S019,66,149.82,0,No Promotion,0.0
32,P020,S019,44,198.44,0,No Promotion,0.0
32,P001,S020,129,253.87,1,Price Cut,0.2
32,P002,S020,67,219.22,1,Price Cut,0.2
32,P003,S020,58,106.14,0,No Promotion,0.0
32,P004,S020,91,343.07,0,No Promotion,0.0
32,P005,S020,78,192.66,1,Display,0.0
32,P006,S020,129,270.84,1,Bundle,0.15
32,P007,S020,129,365.07,0,No Promotion,0.0
32,P008,S020,103,417.15,0,No Promotion,0.0
32,P009,S020,79,199.87,0,No Promotion,0.0
32,P010,S020,90,342.9,0,No Promotion,0.0
32,P011,S020,66,186.78,0,No Promotion,0.0
32,P012,S020,96,263.04,0,No Promotion,0.0
32,P013,S020,58,234.9,0,No Promotion,0.0
32,P014,S020,48,238.08,0,No Promotion,0.0
32,P015,S020,84,367.92,0,No Promotion,0.0
32,P016,S020,70,156.8,0,No Promotion,0.0
32,P017,S020,48,220.8,0,No Promotion,0.0
32,P018,S020,94,221.84,0,No Promotion,0.0
32,P019,S020,82,186.14,0,No Promotion,0.0
32,P020,S020,108,414.02,1,Bundle,0.15
32,P001,S021,61,150.06,0,No Promotion,0.0
32,P002,S021,45,184.05,0,No Promotion,0.0
32,P003,S021,3,5.49,0,No Promotion,0.0
32,P004,S021,63,237.51,0,No Promotion,0.0
32,P005,S021,40,98.8,0,No Promotion,0.0
32,P006,S021,72,88.92,1,BOGO,0.5
32,P007,S021,66,186.78,0,No Promotion,0.0
32,P008,S021,32,129.6,0,No Promotion,0.0
32,P009,S021,42,106.26,0,No Promotion,0.0
32,P010,S021,63,240.03,0,No Promotion,0.0
32,P011,S021,84,190.18,1,Price Cut,0.2
32,P012,S021,66,180.84,0,No Promotion,0.0
32,P013,S021,34,137.7,0,No Promotion,0.0
32,P014,S021,76,376.96,0,No Promotion,0.0
32,P015,S021,54,236.52,0,No Promotion,0.0
32,P016,S021,44,98.56,0,No Promotion,0.0
32,P017,S021,44,202.4,0,No Promotion,0.0
32,P018,S021,28,66.08,1,Display,0.0
32,P019,S021,81,183.87,0,No Promotion,0.0
32,P020,S021,62,223.7,1,Price Cut,0.2
32,P001,S022,60,147.6,0,No Promotion,0.0
32,P002,S022,53,216.77,0,No Promotion,0.0
32,P003,S022,18,32.94,0,No Promotion,0.0
32,P004,S022,41,154.57,0,No Promotion,0.0
32,P005,S022,53,130.91,0,No Promotion,0.0
32,P006,S022,46,113.62,0,No Promotion,0.0
32,P007,S022,83,234.89,1,Display,0.0
32,P008,S022,45,182.25,0,No Promotion,0.0
32,P009,S022,96,121.44,1,BOGO,0.5
32,P010,S022,32,121.92,0,No Promotion,0.0
32,P011,S022,79,178.86,1,Price Cut,0.2
32,P012,S022,39,106.86,0,No Promotion,0.0
32,P013,S022,47,190.35,0,No Promotion,0.0
32,P014,S022,74,183.52,1,BOGO,0.5
32,P015,S022,67,293.46,1,Display,0.0
32,P016,S022,65,145.6,0,No Promotion,0.0
32,P017,S022,50,230.0,0,No Promotion,0.0
32,P018,S022,43,101.48,0,No Promotion,0.0
32,P019,S022,118,133.93,1,BOGO,0.5
32,P020,S022,64,288.64,1,Display,0.0
32,P001,S023,71,174.66,0,No Promotion,0.0
32,P002,S023,69,225.77,1,Price Cut,0.2
32,P003,S023,55,100.65,0,No Promotion,0.0
32,P004,S023,69,260.13,0,No Promotion,0.0
32,P005,S023,26,64.22,0,No Promotion,0.0
32,P006,S023,49,121.03,0,No Promotion,0.0
32,P007,S023,35,99.05,0,No Promotion,0.0
32,P008,S023,39,157.95,0,No Promotion,0.0
32,P009,S023,72,182.16,0,No Promotion,0.0
32,P010,S023,59,224.79,0,No Promotion,0.0
32,P011,S023,57,161.31,0,No Promotion,0.0
32,P012,S023,56,153.44,0,No Promotion,0.0
32,P013,S023,47,190.35,0,No Promotion,0.0
32,P014,S023,33,163.68,0,No Promotion,0.0
32,P015,S023,68,297.84,0,No Promotion,0.0
32,P016,S023,17,38.08,0,No Promotion,0.0
32,P017,S023,57,262.2,0,No Promotion,0.0
32,P018,S023,37,74.22,1,Bundle,0.15
32,P019,S023,41,93.07,0,No Promotion,0.0
32,P020,S023,52,234.52,0,No Promotion,0.0
32,P001,S024,141,173.43,1,BOGO,0.5
32,P002,S024,68,278.12,0,No Promotion,0.0
32,P003,S024,42,76.86,0,No Promotion,0.0
32,P004,S024,24,90.48,1,Display,0.0
32,P005,S024,34,83.98,0,No Promotion,0.0
32,P006,S024,56,138.32,0,No Promotion,0.0
32,P007,S024,62,175.46,1,Display,0.0
32,P008,S024,62,251.1,0,No Promotion,0.0
32,P009,S024,44,111.32,0,No Promotion,0.0
32,P010,S024,64,243.84,0,No Promotion,0.0
32,P011,S024,78,176.59,1,Price Cut,0.2
32,P012,S024,52,142.48,0,No Promotion,0.0
32,P013,S024,54,218.7,0,No Promotion,0.0
32,P014,S024,27,133.92,0,No Promotion,0.0
32,P015,S024,44,192.72,0,No Promotion,0.0
32,P016,S024,56,125.44,0,No Promotion,0.0
32,P017,S024,52,239.2,0,No Promotion,0.0
32,P018,S024,109,205.79,1,Price Cut,0.2
32,P019,S024,61,138.47,0,No Promotion,0.0
32,P020,S024,49,220.99,0,No Promotion,0.0
32,P001,S025,39,95.94,0,No Promotion,0.0
32,P002,S025,82,335.38,0,No Promotion,0.0
32,P003,S025,208,190.32,1,BOGO,0.5
32,P004,S025,81,259.56,1,Bundle,0.15
32,P005,S025,72,177.84,0,No Promotion,0.0
32,P006,S025,52,128.44,0,No Promotion,0.0
32,P007,S025,96,271.68,0,No Promotion,0.0
32,P008,S025,114,461.7,0,No Promotion,0.0
32,P009,S025,87,220.11,0,No Promotion,0.0
32,P010,S025,136,259.08,1,BOGO,0.5
32,P011,S025,129,365.07,1,Display,0.0
32,P012,S025,115,315.1,0,No Promotion,0.0
32,P013,S025,48,194.4,0,No Promotion,0.0
32,P014,S025,66,327.36,1,Display,0.0
32,P015,S025,99,433.62,1,Display,0.0
32,P016,S025,27,60.48,0,No Promotion,0.0
32,P017,S025,45,207.0,0,No Promotion,0.0
32,P018,S025,76,179.36,0,No Promotion,0.0
32,P019,S025,90,204.3,0,No Promotion,0.0
32,P020,S025,78,351.78,0,No Promotion,0.0
32,P001,S026,37,91.02,0,No Promotion,0.0
32,P002,S026,52,212.68,0,No Promotion,0.0
32,P003,S026,52,95.16,0,No Promotion,0.0
32,P004,S026,51,192.27,0,No Promotion,0.0
32,P005,S026,66,163.02,1,Display,0.0
32,P006,S026,71,175.37,0,No Promotion,0.0
32,P007,S026,41,116.03,0,No Promotion,0.0
32,P008,S026,74,299.7,1,Display,0.0
32,P009,S026,76,192.28,0,No Promotion,0.0
32,P010,S026,69,262.89,0,No Promotion,0.0
32,P011,S026,58,164.14,0,No Promotion,0.0
32,P012,S026,66,180.84,0,No Promotion,0.0
32,P013,S026,48,194.4,0,No Promotion,0.0
32,P014,S026,47,233.12,0,No Promotion,0.0
32,P015,S026,81,354.78,0,No Promotion,0.0
32,P016,S026,27,60.48,0,No Promotion,0.0
32,P017,S026,45,207.0,0,No Promotion,0.0
32,P018,S026,50,118.0,0,No Promotion,0.0
32,P019,S026,60,136.2,0,No Promotion,0.0
32,P020,S026,41,184.91,0,No Promotion,0.0
